,model,subcomponent,errors
2021-04-01,SARIMAX,DODA,9.087025077337415
2021-05-01,SARIMAX,DODA,3.287770253238449
2021-06-01,SARIMAX,DODA,0.19960713468350377
2021-07-01,SARIMAX,DODA,2.373000288975277
2021-08-01,SARIMAX,DODA,-1.942400945679509
2021-09-01,SARIMAX,DODA,-2.3357554594181806
2021-10-01,SARIMAX,DODA,0.5772414204816982
2021-11-01,SARIMAX,DODA,5.339661936260313
2021-12-01,SARIMAX,DODA,4.991452077556289
2022-01-01,SARIMAX,DODA,-1.5051953112648278
2022-02-01,SARIMAX,DODA,0.8042300524483039
2022-03-01,SARIMAX,DODA,-8.479416150241747
2022-04-01,SARIMAX,DODA,3.581404413388725
2022-05-01,SARIMAX,DODA,-3.6873269823777832
2022-06-01,SARIMAX,DODA,2.2029781110080933
2022-07-01,SARIMAX,DODA,1.866198153812121
2022-08-01,SARIMAX,DODA,-2.377038008390059
2022-09-01,SARIMAX,DODA,2.9321531818604853
2020-10-01,SARIMAX,DODB,0.3388088152034925
2020-11-01,SARIMAX,DODB,-1.5256644848440857
2020-12-01,SARIMAX,DODB,-2.30636675144288
2021-01-01,SARIMAX,DODB,-3.896717884745641
2021-02-01,SARIMAX,DODB,-3.1449622182427532
2021-03-01,SARIMAX,DODB,-3.0322445846886836
2021-04-01,SARIMAX,DODB,-1.3489161174005915
2021-05-01,SARIMAX,DODB,-2.7357559176953288
2021-06-01,SARIMAX,DODB,-2.539267250702281
2021-07-01,SARIMAX,DODB,-0.5712826176488761
2021-08-01,SARIMAX,DODB,-3.923038284154316
2021-09-01,SARIMAX,DODB,-4.374351384498354
2021-10-01,SARIMAX,DODB,-3.2144792046734096
2021-11-01,SARIMAX,DODB,-4.94017745938676
2021-12-01,SARIMAX,DODB,-5.939246453099884
2022-01-01,SARIMAX,DODB,-4.888780949958303
2022-02-01,SARIMAX,DODB,-9.64110846567226
2022-03-01,SARIMAX,DODB,-8.463082695239862
2022-04-01,SARIMAX,DODB,-7.104238135527353
2022-05-01,SARIMAX,DODB,-6.558427663812438
2022-06-01,SARIMAX,DODB,-6.353772632385187
2022-07-01,SARIMAX,DODB,-5.7327294090997185
2022-08-01,SARIMAX,DODB,-6.880401893387173
2022-09-01,SARIMAX,DODB,-7.360289676386529
2020-10-01,SARIMAX,DODC,-7.435391902681715
2020-11-01,SARIMAX,DODC,26.904511560581625
2020-12-01,SARIMAX,DODC,21.683938019984225
2021-01-01,SARIMAX,DODC,19.165093382320435
2021-02-01,SARIMAX,DODC,19.41919998627742
2021-03-01,SARIMAX,DODC,23.798175747267408
2021-04-01,SARIMAX,DODC,2.161305337474289
2021-05-01,SARIMAX,DODC,-4.209308594299841
2021-06-01,SARIMAX,DODC,-13.888072511583232
2021-07-01,SARIMAX,DODC,-2.1457383856287606
2021-08-01,SARIMAX,DODC,-4.254039794735206
2021-09-01,SARIMAX,DODC,6.638644524563688
2021-10-01,SARIMAX,DODC,-5.823720571143099
2021-11-01,SARIMAX,DODC,11.952437272995667
2021-12-01,SARIMAX,DODC,4.216523291991166
2022-01-01,SARIMAX,DODC,-2.6316296563078367
2022-02-01,SARIMAX,DODC,-9.524013073617425
2022-03-01,SARIMAX,DODC,6.322241880809088
2022-04-01,SARIMAX,DODC,-13.409583817106522
2022-05-01,SARIMAX,DODC,-16.850393090557645
2022-06-01,SARIMAX,DODC,-35.08400103315853
2022-07-01,SARIMAX,DODC,-17.089903003317318
2022-08-01,SARIMAX,DODC,-15.256319713039375
2022-09-01,SARIMAX,DODC,-18.098707985567103
2020-10-01,SARIMAX,DODD,-2.0546195562484684
2020-11-01,SARIMAX,DODD,3.225545338921023
2020-12-01,SARIMAX,DODD,-2.8151859401186528
2021-01-01,SARIMAX,DODD,-3.3165258378272426
2021-02-01,SARIMAX,DODD,-5.102937412382573
2021-03-01,SARIMAX,DODD,-8.295636862449925
2021-04-01,SARIMAX,DODD,-5.966992470374066
2021-05-01,SARIMAX,DODD,-6.18905821555245
2021-06-01,SARIMAX,DODD,-6.040548744027689
2021-07-01,SARIMAX,DODD,-8.769312486074028
2021-08-01,SARIMAX,DODD,-10.550706875844384
2021-09-01,SARIMAX,DODD,-10.396247922888278
2021-10-01,SARIMAX,DODD,-10.619629502413034
2021-11-01,SARIMAX,DODD,-8.877363594084471
2021-12-01,SARIMAX,DODD,-18.059648602384982
2022-01-01,SARIMAX,DODD,-18.492498137691115
2022-02-01,SARIMAX,DODD,-22.817883920049496
2022-03-01,SARIMAX,DODD,-24.983368293056344
2022-04-01,SARIMAX,DODD,-24.278586315632595
2022-05-01,SARIMAX,DODD,-27.62586158465976
2022-06-01,SARIMAX,DODD,-29.802122345491597
2022-07-01,SARIMAX,DODD,-28.72337965863599
2022-08-01,SARIMAX,DODD,-31.30409183511759
2022-09-01,SARIMAX,DODD,-33.9534983481023
2020-10-01,SARIMAX,DODE,0.29307885088107355
2020-11-01,SARIMAX,DODE,0.29300367006774763
2020-12-01,SARIMAX,DODE,0.2934268610800075
2021-01-01,SARIMAX,DODE,0.12439815442425584
2021-02-01,SARIMAX,DODE,0.12437990318869652
2021-03-01,SARIMAX,DODE,0.1245575008968558
2021-04-01,SARIMAX,DODE,3.1028900536240087
2021-05-01,SARIMAX,DODE,3.1028885003634343
2021-06-01,SARIMAX,DODE,3.1029443651160022
2021-07-01,SARIMAX,DODE,3.067143333130076
2021-08-01,SARIMAX,DODE,3.0671440711249147
2021-09-01,SARIMAX,DODE,3.0671596846338502
2021-10-01,SARIMAX,DODE,3.2909013974830543
2021-11-01,SARIMAX,DODE,3.290853725953667
2021-12-01,SARIMAX,DODE,3.2911289767757523
2022-01-01,SARIMAX,DODE,3.246904077898165
2022-02-01,SARIMAX,DODE,3.2468925866779728
2022-03-01,SARIMAX,DODE,3.2470074113622047
2022-04-01,SARIMAX,DODE,8.037953088068292
2022-05-01,SARIMAX,DODE,8.037952161441126
2022-06-01,SARIMAX,DODE,8.037988208392392
2022-07-01,SARIMAX,DODE,8.015048839644095
2022-08-01,SARIMAX,DODE,8.01504933348491
2022-09-01,SARIMAX,DODE,8.015059398126851
2020-10-01,SARIMAX,DODF,3.7613267931368455
2020-11-01,SARIMAX,DODF,5.216485977767093
2020-12-01,SARIMAX,DODF,0.8583283495654541
2021-01-01,SARIMAX,DODF,3.611319478346445
2021-02-01,SARIMAX,DODF,4.986391323043563
2021-03-01,SARIMAX,DODF,6.402628779026713
2021-04-01,SARIMAX,DODF,-0.4409587584673318
2021-05-01,SARIMAX,DODF,0.5498536005890173
2021-06-01,SARIMAX,DODF,0.6752029501788002
2021-07-01,SARIMAX,DODF,-0.6248157497432203
2021-08-01,SARIMAX,DODF,-6.912158946964269
2021-09-01,SARIMAX,DODF,-12.447979862504894
2021-10-01,SARIMAX,DODF,-6.837537945592203
2021-11-01,SARIMAX,DODF,-14.55134331470299
2021-12-01,SARIMAX,DODF,-11.946151056159806
2022-01-01,SARIMAX,DODF,-20.415105676945245
2022-02-01,SARIMAX,DODF,-18.368293988844812
2022-03-01,SARIMAX,DODF,-21.052224258857223
2022-04-01,SARIMAX,DODF,-30.23642907612316
2022-05-01,SARIMAX,DODF,-25.86810180181169
2022-06-01,SARIMAX,DODF,-27.3664735877976
2022-07-01,SARIMAX,DODF,-31.766484120655605
2022-08-01,SARIMAX,DODF,-30.41568008018362
2022-09-01,SARIMAX,DODF,-33.21508414679829
2020-10-01,SARIMAX,CHMQ,1.6607804751081972
2020-11-01,SARIMAX,CHMQ,2.9873757725288783
2020-12-01,SARIMAX,CHMQ,2.606335131494461
2021-01-01,SARIMAX,CHMQ,3.6471902106599146
2021-02-01,SARIMAX,CHMQ,3.051050964859428
2021-03-01,SARIMAX,CHMQ,2.0975078716703592
2021-04-01,SARIMAX,CHMQ,-2.632076824501837
2021-05-01,SARIMAX,CHMQ,-4.018473591438806
2021-06-01,SARIMAX,CHMQ,-5.332098215905319
2021-07-01,SARIMAX,CHMQ,-2.324142378796182
2021-08-01,SARIMAX,CHMQ,4.073344911461163
2021-09-01,SARIMAX,CHMQ,0.6380947701786681
2021-10-01,SARIMAX,CHMQ,0.3943071228845838
2021-11-01,SARIMAX,CHMQ,1.4686579166586284
2021-12-01,SARIMAX,CHMQ,1.4798758876764282
2022-01-01,SARIMAX,CHMQ,2.1120558152630338
2022-02-01,SARIMAX,CHMQ,3.3367033980132987
2022-03-01,SARIMAX,CHMQ,2.7703553322787684
2022-04-01,SARIMAX,CHMQ,-0.514868767732537
2022-05-01,SARIMAX,CHMQ,-2.4749012696006503
2022-06-01,SARIMAX,CHMQ,-4.215350966158269
2022-07-01,SARIMAX,CHMQ,-2.723848081286576
2022-08-01,SARIMAX,CHMQ,-13.061058694011763
2022-09-01,SARIMAX,CHMQ,-15.710341854151295
2020-10-01,SARIMAX,CHMS,2.500113735052139
2020-11-01,SARIMAX,CHMS,-1.8575814892569156
2020-12-01,SARIMAX,CHMS,7.692627141631647
2021-01-01,SARIMAX,CHMS,-2.5712445432149025
2021-02-01,SARIMAX,CHMS,-5.3236950850474045
2021-03-01,SARIMAX,CHMS,-3.536985995075895
2021-04-01,SARIMAX,CHMS,-6.7867446893197325
2021-05-01,SARIMAX,CHMS,-7.767309636572406
2021-06-01,SARIMAX,CHMS,-9.567778090491288
2021-07-01,SARIMAX,CHMS,-4.226652884016971
2021-08-01,SARIMAX,CHMS,-15.544218368256963
2021-09-01,SARIMAX,CHMS,-11.72640353329399
2021-10-01,SARIMAX,CHMS,-14.170016781187144
2021-11-01,SARIMAX,CHMS,-20.207355775717247
2021-12-01,SARIMAX,CHMS,-19.298587685678058
2022-01-01,SARIMAX,CHMS,-17.784210721699026
2022-02-01,SARIMAX,CHMS,-20.871536978621634
2022-03-01,SARIMAX,CHMS,-27.3116749777696
2022-04-01,SARIMAX,CHMS,-28.01322584896934
2022-05-01,SARIMAX,CHMS,-29.457107628568394
2022-06-01,SARIMAX,CHMS,-41.40100347689855
2022-07-01,SARIMAX,CHMS,-46.602710059614196
2022-08-01,SARIMAX,CHMS,-53.429850027083376
2022-09-01,SARIMAX,CHMS,-62.96707886737835
